,service,description,status,vendor,year,label_service_name,label_service_category,label_start_time,label_end_time,label_overday_flag,label_timezone,label_location,label_user_symptom,label_user_symptom_category,label_root_cause,label_root_cause_category
509,Amazon Lex (N. Virginia),"<div><span class=""yellowfg""> 6:24 PM PDT</span>&nbsp;We are investigating increased API error rates to Lambda invocations from Amazon Lex in the US-EAST-1 Region.</div><div><span class=""yellowfg""> 7:31 PM PDT</span>&nbsp;We continue to investigate increased API error rates to Lambda invocation from Amazon Lex in the US-EAST-1 Region</div><div><span class=""yellowfg""> 8:23 PM PDT</span>&nbsp;We can confirm increased error rates for AWS Lambda calls from Amazon Lex bots in the US-EAST-1 Region.</div><div><span class=""yellowfg""> 9:39 PM PDT</span>&nbsp;We continue to experience increased error rates for AWS Lambda calls from Amazon Lex bots in the US-EAST-1 Region and are working towards a resolution.</div><div><span class=""yellowfg"">11:19 PM PDT</span>&nbsp;We are beginning to see reduced error rates for AWS Lambda calls from Amazon Lex bots in the US-EAST-1 Region. We continue to work towards a full recovery.</div><div><span class=""yellowfg"">Jun 23, 12:32 AM PDT</span>&nbsp;Between 5:31 PM PDT and 11:50 PM PDT we experienced increased error rates for AWS Lambda calls from Amazon Lex bots in the US-EAST-1 Region. The issue has been resolved and the service is operating normally.</div>",[RESOLVED] Increased API Error Rates,AWS,2017,Amazon Lex,AI,17:31,23:50,0,PDT,N. Virginia,we experienced increased error rates for AWS Lambda calls from Amazon Lex bots in the US-EAST-1 Region.,ERROR,UNKNOWN,
709,AWS CodeBuild (N. Virginia),"<div><span class=""yellowfg"">10:49 AM PDT</span>&nbsp;Beginning at 5:20 AM PDT, we experienced increased queue latency for Build operations in the US-EAST-1 Region. We have identified the subsystem responsible for the increase in latency, and have begun mitigation efforts. At this time, we are beginning to see signs of recovery, and continue to work toward full resolution.</div><div><span class=""yellowfg"">11:24 AM PDT</span>&nbsp;Beginning at 5:15 AM we began experiencing increased latencies for Build operations. At 7:15 AM, we began notifying impacted customers via the Personal Health Dashboard. By 9:48 AM, we had processed the backlog of latent build operations, and at 10:20 AM, we verified that all new build operations were progressing normally. The issue has been resolved and the service is operating normally.</div>",[RESOLVED] Increased Latency for Build Operations,AWS,2022,AWS CodeBuild,others,05:15,10:20,0,PDT,N. Virginia,we began experiencing increased latencies for Build operations.,DELAY,UNKNOWN,
701,Amazon Elastic Compute Cloud (Oregon),"<div><span class=""yellowfg"">12:26 PM PDT</span>&nbsp;We are experiencing increased API error rates for the EC2 APIs in the US-WEST-2 Region. We have identified root cause and are actively working to mitigate impact. Some APIs may experience errors or “request limit exceeded” when calling an affected API or using the EC2 Management Console. In many cases, a retry of the request may succeed as some requests are still succeeding. Other AWS services that utilize these affected APIs for their own workflows may also be experiencing impact. These services have posted impact via the Personal Health and/or Service Health Dashboards. We'll continue to update this post as we have more information to share.</div><div><span class=""yellowfg"">12:45 PM PDT</span>&nbsp;Between 11:02 AM and 12:40 PM PDT, we experienced increased API error rates in the US-WEST-2 Region. During this time, customers may have experienced 500 Errors or ""Request Limit Exceeded"" when calling an affected API, or using the EC2 Management Console. In many cases, retries of failed API requests were successful. Other AWS services that utilize the affected APIs for their own workflows also experienced impact. Those AWS Services have communicated with affected customers via the Personal Health Dashboard. The issue has been resolved and the service is operating normally.</div>",[RESOLVED] Increased API Error Rates,AWS,2022,Amazon Elastic Compute Cloud,compute,11:02,12:40,0,PDT,Oregon,"we experienced increased API error rates in the US-WEST-2 Region. During this time, customers may have experienced 500 Errors or ""Request Limit Exceeded"" when calling an affected API, or using the EC2 Management Console. In many cases, retries of failed API requests were successful. Other AWS services that utilize the affected APIs for their own workflows also experienced impact. Those AWS Services have communicated with affected customers via the Personal Health Dashboard.",ERROR,UNKNOWN,
322,Amazon Elastic Compute Cloud (Seoul),"<div><span class=""yellowfg""> 4:38 PM PDT</span>&nbsp;저희는 AP-NORTHEAST-2 리전의 API 오류율와 지연속도 증가를 조사 중에 있습니다. | We are investigating increased API error rates and latencies in the AP-NORTHEAST-2 Region.</div><div><span class=""yellowfg""> 5:27 PM PDT</span>&nbsp;AP-NORTHEAST-2 리전의 EC2 API에 3:46 PM 부터 5:08 PM PDT 까지 지연속도의 증가가 있었습니다. 해당 문제는 현재 해결되었으며 정상 동작 중입니다. | Between 3:46 PM and 5:08 PM PDT we experienced slightly increased latencies for the EC2 APIs in the AP-NORTHEAST-2 Region. The issue has been resolved and the service is operating normally.</div>",[RESOLVED] Increased API Error Rates,AWS,2020,Amazon Elastic Compute Cloud,compute,15:46,17:08,0,PDT,Seoul,We are investigating increased API error rates and latencies in the AP-NORTHEAST-2 Region.,"ERROR, DELAY",UNKNOWN,
687,Amazon Managed Grafana (Oregon),"<div><span class=""yellowfg"">12:15 AM PDT</span>&nbsp;We are investigating authentication issues affecting workspace availability in the US-WEST-2 Region</div><div><span class=""yellowfg"">12:50 AM PDT</span>&nbsp;We have identified the cause of the authentication issue affecting some workspaces in the US-WEST-2 Region and continue to work toward resolution. </div><div><span class=""yellowfg""> 1:30 AM PDT</span>&nbsp;Between October 4 11:00 PM and October 5 1:07 AM PDT, we experienced authentication issue affecting some workspaces in the US-WEST-2 Region. The issue has been resolved and the service is operating normally.</div>",[RESOLVED] Authentication Issue,AWS,2022,Amazon Managed Grafana,management,23:00,01:07,1,PDT,Oregon,we experienced authentication issue affecting some workspaces in the US-WEST-2 Region. ,OTHERS,UNKNOWN,
690,Amazon Route 53,"<div><span class=""yellowfg"">11:06 AM PDT</span>&nbsp;We are investigating increased API error rates and latency in the US-GOV-WEST-1 Region.</div><div><span class=""yellowfg"">11:16 AM PDT</span>&nbsp;Between 10:33 AM and 11:08 AM PDT, customers may have experienced elevated latency and errors when accessing AWS APIs and consoles in the US-GOV-WEST-1 Region.  We have identified the root cause, which has been addressed, and all services are now operating normally.</div>",[RESOLVED] Increased API error rates and latency,AWS,2022,Amazon Route 53,network,10:33,11:08,0,PDT,UNKNOWN,customers may have experienced elevated latency and errors when accessing AWS APIs and consoles in the US-GOV-WEST-1 Region.,"ERROR, DELAY",UNKNOWN,
41,Amazon Elastic MapReduce (Frankfurt),"<div><span class=""yellowfg""> 3:14 AM PDT</span>&nbsp;We are investigating increased error rates impacting start up of clusters operations in the EU-CENTRAL-1 Region</div><div><span class=""yellowfg""> 4:23 AM PDT</span>&nbsp;Between 5:10 PM on August 7th, and 3:50 AM PDT on August 8th, we experienced increased error rates in starting clusters in the EU-CENTRAL-1 Region. The issue has been resolved and the service is operating normally.</div>",[RESOLVED] Failures in starting clusters,AWS,2020,Amazon Elastic MapReduce,compute,17:10,03:50,1,PDT,Frankfurt,we experienced increased error rates in starting clusters in the EU-CENTRAL-1 Region. ,ERROR,UNKNOWN,
309,Amazon Kinesis Data Streams (Oregon),"<div><span class=""yellowfg""> 9:31 AM PDT</span>&nbsp;We are investigating increased API error rates for the SubscribeToShard API in the US-WEST-2 Region.</div><div><span class=""yellowfg""> 9:55 AM PDT</span>&nbsp;We have identified the root cause of the issue causing increased API error rates for the SubscribeToShard API in the US-WEST-2 Region and we are currently mitigating the impact.</div><div><span class=""yellowfg"">10:07 AM PDT</span>&nbsp;Between 06:20 AM and 09:56 AM PDT we experienced an increased error rate for the SubscribeToShard API, affecting some customers in the US-WEST-2 Region. The issue has been resolved and the service is operating normally.</div>",[RESOLVED] Increased API Error Rates,AWS,2020,Amazon Kinesis Data Streams,analytics,06:20,09:56,0,PDT,Oregon,"we experienced an increased error rate for the SubscribeToShard API, affecting some customers in the US-WEST-2 Region.",ERROR,UNKNOWN,
706,Amazon Kinesis Firehose (Frankfurt),"<div><span class=""yellowfg""> 2:34 PM PDT</span>&nbsp;We are investigating increased API error rates in the eu-central-1 Region.</div><div><span class=""yellowfg""> 3:17 PM PDT</span>&nbsp;We have identified the root cause of the issue causing increased elevated error rates in the eu-central-1 Region and are actively working to resolve the issue.</div><div><span class=""yellowfg""> 4:47 PM PDT</span>&nbsp;We are starting to see some recovery in API errors in the EU-CENTRAL-1 Regions and continue to work towards full recovery. </div><div><span class=""yellowfg""> 5:39 PM PDT</span>&nbsp;Between 1:10 PM PDT and 5:26 PM PDT we experienced increased error rates in the EU-CENTRAL-1 Region. The issue has been resolved and the service is operating normally.</div>",[RESOLVED] Increased API Errors,AWS,2022,Amazon Kinesis Firehose,analytics,13:10,17:26,0,PDT,Frankfurt,we experienced increased error rates in the EU-CENTRAL-1 Region.,ERROR,UNKNOWN,
666,Amazon ElastiCache (Ireland),"<div><span class=""yellowfg""> 7:19 PM PDT</span>&nbsp;We are experiencing increased latencies while provisioning new ElastiCache nodes and elevated API error rates in the EU-WEST-1 Region. Existing ElastiCache clusters are not impacted and are continuing to serve traffic. We are working to resolve the issue.</div><div><span class=""yellowfg""> 7:33 PM PDT</span>&nbsp;Between 6:22 PM and 7:31 PM PDT, Amazon ElastiCache experienced increased latencies while provisioning new ElastiCache nodes and elevated API error rates in the EU-WEST-1 Region. Existing ElastiCache clusters were not impacted and continued to serve traffic. The issue has been resolved and the service is operating normally.</div>",[RESOLVED] Increased Error Rates,AWS,2022,Amazon ElastiCache,database,18:22,19:31,0,PDT,Ireland,Amazon ElastiCache experienced increased latencies while provisioning new ElastiCache nodes and elevated API error rates in the EU-WEST-1 Region.,"DELAY, ERROR",UNKNOWN,
141,AWS IoT Core (Ireland),"<div><span class=""yellowfg""> 3:40 AM PDT</span>&nbsp;We are investigating increased API error rates when establishing new connections to AWS IoT Core in the EU-WEST-1 Region.</div><div><span class=""yellowfg""> 4:23 AM PDT</span>&nbsp;Between 1:52 AM and 3:35 AM PDT we experienced increased API error rates and latencies in the EU-WEST-1 Region. The issue has been resolved and the service is operating normally.</div>",[RESOLVED] Increased API Errors and Latencies,AWS,2020,AWS IoT Core,others,01:52,03:35,0,PDT,Ireland,we experienced increased API error rates and latencies in the EU-WEST-1 Region.,"ERROR, DELAY",UNKNOWN,
593,AWS Lambda (Ireland),"<div><span class=""yellowfg""> 8:32 AM PDT</span>&nbsp;We are investigating increased invoke timeout rates for AWS Lambda functions in the EU-WEST-1 Region.</div><div><span class=""yellowfg""> 9:15 AM PDT</span>&nbsp;We are still investigating increased invoke timeout rates for AWS Lambda functions in the EU-WEST-1 Region. A subset of functions making API calls to other AWS services within the region are affected.</div><div><span class=""yellowfg"">10:04 AM PDT</span>&nbsp;We are still investigating increased invoke timeout rates and elevated latencies for a small proportion of AWS Lambda functions in the EU-WEST-1 Region. We have isolated the timeouts to network connectivity issues in a section of the AWS Lambda compute subsystem in the region, and are working through resolution and root cause. The issue affects a subset of functions making API calls to other AWS services within the region.</div><div><span class=""yellowfg"">10:43 AM PDT</span>&nbsp;We can confirm increased invoke timeouts and elevated latencies for a small proportion of AWS Lambda functions in the EU-WEST-1 Region. The issue affects a subset of functions making API calls to other AWS services within the region. There are no identified workarounds for affected Lambda functions at this time. We continue to investigate a network connectivity issue in a section of the AWS Lambda compute subsystem. We will formulate a mitigation plan based on these findings as we work towards narrowing root cause and work towards resolution.</div><div><span class=""yellowfg"">11:49 AM PDT</span>&nbsp;We continue to experience increased invoke timeouts and elevated latencies for a small proportion of AWS Lambda functions in the EU-WEST-1 Region. The issue affects a subset of functions making API calls to other AWS services within the region. At this point we have not identified any workarounds for affected Lambda functions, and we continue to investigate possible networking issues in a section of the AWS Lambda compute subsystem. We will make more information about our mitigation plan available as soon as we have more information to share.</div><div><span class=""yellowfg""> 2:03 PM PDT</span>&nbsp;We continue to investigate our subsystems to identify the root cause of timeouts and elevated latencies for a small proportion of AWS Lambda functions in the EU-WEST-1 Region. Impairment is limited to a small proportion of non-VPC Lambda functions that make outbound network connections. We will update information about workarounds and mitigation plans once we have more information to share.</div><div><span class=""yellowfg""> 3:12 PM PDT</span>&nbsp;Between October 4 9:46 AM and October 5 2:47 PM PDT, we experienced timeouts and elevated latencies for a small proportion of AWS Lambda functions in the EU-WEST-1 Region. Impairments were limited to a small proportion of non-VPC Lambda functions that made outbound network connections during this time. The issue has been resolved and the service is operating normally.   </div>",[RESOLVED] Increased invoke timeouts,AWS,2022,AWS Lambda,compute,09:46,14:47,1,PDT,Ireland,we experienced timeouts and elevated latencies for a small proportion of AWS Lambda functions in the EU-WEST-1 Region.,DELAY,UNKNOWN,
